Order_ID,Destination_Country,Supplier_ID,Product_Category,Order_Quantity,Order_Date,Dispatch_Date,Delivery_Date,Shipping_Mode,Sales_Value,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Origin_Warehouse,Dominant_Buyer_Flag,Available_Historical_Records,Data_Sharing_Consent,Federated_Round,Parameter_Change_Magnitude,Communication_Cost_MB,Energy_Consumption_Joules,Delivery_Status,Days_Real,Days_Scheduled,Transport_Cost,Benefit_per_Order,Unit_Price,Customer_Priority,Month,Quarter,Day_of_Week,Is_Peak_Season,Is_Winter,Route_Volatility,Country_Risk_Score,Mode_Risk_Score,Supplier_Risk_Score,MA_30_Delay_Rate,MA_90_Delay_Rate,EMA_Delay,Value_Quantity_Ratio,Cost_Benefit_Ratio,Priority_Risk,Supplier_Centrality,Warehouse_Centrality,Is_Anomaly
O1279,B10,S26,Food,26,2023-01-21,2023-01-25,2023-02-05,Sea,49068.3,2,Strike,Low,15,0.74,Org8,0,271,0,10,0.4937,4.61,457.64,1,15,13,2747.8248000000003,12267.075,1817.3444444444447,Standard,1,1,5,0,1,3.5118845842842465,0.6,0.5353982300884956,0.5476190476190477,0.5,0.5,9.3,1817.3444444444447,0.2239817412267206,1,0.0,0.009521653299846397,0
O1993,B48,S15,Pharma,399,2023-01-21,2023-01-24,2023-01-31,Road,48779.49,0,,,19,0.54,Org19,1,154,1,3,0.4365,3.79,451.31,0,10,10,3902.3592,12194.8725,121.948725,Enterprise,1,1,5,0,1,3.8622100754188224,0.6111111111111112,0.51171875,0.6363636363636364,0.3333333333333333,0.3333333333333333,6.440466278101582,121.948725,0.3199737616148414,3,0.0,0.009225475383074788,0
O1645,B28,S11,Pharma,46,2023-01-21,2023-01-25,2023-01-31,Rail,3280.72,1,Customs,Medium,3,0.69,Org14,0,724,1,1,0.4531,2.25,114.15,1,10,9,288.70336000000003,820.18,69.80255319148935,Standard,1,1,5,0,1,1.1547005383792517,0.4444444444444444,0.5372549019607843,0.4375,0.75,0.75,10.239276807980051,69.80255319148935,0.3515713485472126,1,0.0,0.0061333929310665464,0
O1071,B35,S23,Machinery,34,2023-01-21,2023-01-24,2023-02-10,Air,41215.47,10,Weather,Medium,18,0.55,Org20,0,342,1,1,0.1509,3.96,227.27,1,20,10,8243.094000000001,10303.8675,1177.5848571428571,Standard,1,1,5,0,1,6.8068592855540455,0.5333333333333333,0.4752851711026616,0.46153846153846156,1.0,1.0,20.0,1177.5848571428571,0.7999223667844347,1,0.0,0.007535295246061373,1
O1774,B3,S29,Pharma,236,2023-01-22,2023-01-24,2023-01-30,Sea,27317.17,0,,,16,0.76,Org5,0,185,1,10,0.0441,2.05,481.9,0,8,8,1529.7615199999998,6829.2925,115.26232067510547,Standard,1,1,6,0,1,3.1622776601683795,0.5714285714285714,0.5353982300884956,0.6,0.5,0.5,11.775716957605985,115.26232067510547,0.2239672049183838,1,0.0,0.008116810433191533,0
O1795,B12,S20,Pharma,525,2023-01-23,2023-01-26,2023-01-30,Sea,11274.54,0,,,15,0.95,Org6,0,329,0,6,0.2342,2.84,175.69,0,7,7,631.3742400000001,2818.635,21.43448669201521,Standard,1,1,0,0,1,2.581988897471611,0.4838709677419355,0.5353982300884956,0.44,0.5,0.5,7.95,21.43448669201521,0.22392055709338268,1,0.0,0.006359995948786011,0
O1872,B26,S22,Electronics,908,2023-01-24,2023-01-28,2023-02-03,Rail,44947.0,1,Customs,Low,6,0.87,Org9,0,275,1,4,0.1131,4.21,253.41,1,10,9,3955.3360000000007,11236.75,49.44664466446645,Standard,1,1,1,0,1,4.266145801540309,0.5652173913043478,0.5372549019607843,0.48484848484848486,0.5,0.5,7.625,49.44664466446645,0.3519686770038487,1,0.0,0.005158667056835415,0
O1043,B7,S5,Pharma,211,2023-01-24,2023-01-27,2023-02-02,Sea,2986.19,2,Shortage,Low,9,0.51,Org4,1,673,1,7,0.3614,3.41,387.39,1,9,7,167.22664,746.5475,14.085801886792453,Enterprise,1,1,1,0,1,2.9277002188455996,0.30434782608695654,0.5353982300884956,0.59375,0.5,0.5,7.575,14.085801886792453,0.22370035348924316,3,0.0,0.00860800604698164,0
O1846,B29,S26,Textiles,795,2023-01-24,2023-01-25,2023-02-05,Sea,32000.53,2,Strike,Low,6,0.59,Org1,0,648,0,5,0.1172,1.99,128.35,1,12,10,1792.0296799999996,8000.1325,40.201670854271356,Standard,1,1,1,0,1,3.295017884191656,0.5172413793103449,0.5353982300884956,0.5476190476190477,1.0,1.0,11.667776852622815,40.201670854271356,0.22397200396318892,1,0.0,0.007935541285472168,0
O1539,B13,S24,Textiles,973,2023-01-25,2023-01-26,2023-02-01,Road,4241.39,0,,,15,0.79,Org10,0,88,1,2,0.4641,3.78,103.95,0,7,7,339.31120000000004,1060.3475,4.354609856262834,Standard,1,1,2,0,1,4.03732584763727,0.5263157894736842,0.51171875,0.5208333333333334,0.3333333333333333,0.3333333333333333,12.173189009159033,4.354609856262834,0.31969849648677745,1,0.0,0.008569248578888801,0
O1542,B16,S25,Pharma,814,2023-01-25,2023-01-28,2023-02-07,Road,5057.32,5,Shortage,Low,12,0.86,Org16,1,60,0,10,0.2819,4.33,131.27,1,13,8,404.5856,1264.33,6.205300613496932,Enterprise,1,1,2,0,1,3.055050463303893,0.4090909090909091,0.51171875,0.4888888888888889,0.3333333333333333,0.3333333333333333,11.069941715237304,6.205300613496932,0.3197471015466321,3,0.0,0.007974062043644422,0
O1526,B36,S18,Machinery,155,2023-01-25,2023-01-28,2023-01-30,Rail,35375.44,1,Strike,Low,17,0.78,Org5,1,195,1,10,0.111,2.57,134.9,1,5,4,3113.0387200000005,8843.86,226.76564102564103,Enterprise,1,1,2,0,1,5.866064633612068,0.5263157894736842,0.5372549019607843,0.5862068965517241,1.0,1.0,9.208159866777686,226.76564102564103,0.3519602028748901,3,0.0,0.008116810433191533,0
O1007,B7,S30,Food,136,2023-01-25,2023-01-27,2023-02-05,Air,10929.9,0,,,14,0.63,Org12,1,189,1,8,0.2549,1.13,246.71,0,11,11,2185.98,2732.475,79.78029197080292,Enterprise,1,1,2,0,1,3.070597894314954,0.30434782608695654,0.4752851711026616,0.46153846153846156,0.3333333333333333,0.3333333333333333,8.832639467110742,79.78029197080292,0.7997073322419265,3,0.0,0.006080542456911186,0
O1336,B3,S13,Electronics,767,2023-01-26,2023-01-29,2023-02-06,Road,25544.92,1,Shortage,High,11,0.81,Org5,0,464,1,5,0.284,4.7,295.15,1,11,10,2043.5936,6386.23,33.26161458333333,Standard,1,1,3,0,1,4.857983120596447,0.5714285714285714,0.51171875,0.5555555555555556,0.6,0.6,11.58807762676912,33.26161458333333,0.3199499000349134,1,0.0,0.008116810433191533,0
O1195,B24,S28,Food,16,2023-01-26,2023-01-27,2023-02-01,Sea,567.0,0,,,17,0.69,Org3,1,799,1,8,0.4138,4.9,244.6,0,6,6,31.752,141.75,33.35294117647059,Enterprise,1,1,3,0,1,2.6299556396765835,0.2631578947368421,0.5353982300884956,0.42857142857142855,0.0,0.0,6.0,33.35294117647059,0.222430823117338,3,0.0,0.006973115435136609,0
O1416,B26,S16,Pharma,547,2023-01-27,2023-01-30,2023-02-06,Road,8782.4,1,Weather,High,15,0.94,Org19,1,475,0,1,0.3695,2.37,247.99,1,10,9,702.592,2195.6,16.026277372262772,Enterprise,1,1,4,0,1,4.636809247747852,0.5652173913043478,0.51171875,0.5227272727272727,0.6666666666666666,0.6666666666666666,8.497085761865112,16.026277372262772,0.3198543203132113,3,0.0,0.009225475383074788,0
O1297,B2,S28,Food,758,2023-01-27,2023-01-30,2023-02-07,Air,25195.34,0,,,10,0.72,Org3,0,138,1,6,0.4038,3.82,128.1,0,11,11,5039.068,6298.835,33.19544137022398,Standard,1,1,4,0,1,2.1213203435596424,0.5882352941176471,0.4752851711026616,0.42857142857142855,0.5,0.5,11.475000000000001,33.19544137022398,0.799873012547154,1,0.0,0.006973115435136609,0
O1097,B20,S10,Pharma,710,2023-01-28,2023-01-31,2023-02-07,Air,18331.58,0,,,12,0.72,Org16,1,607,0,6,0.0444,4.19,340.61,0,10,10,3666.3160000000007,4582.895,25.782812939521804,Enterprise,1,1,5,0,1,2.136976056643281,0.47619047619047616,0.4752851711026616,0.41025641025641024,0.0,0.0,8.100000000000001,25.782812939521804,0.7998254759325858,3,0.0,0.007974062043644422,0
O1693,B12,S12,Electronics,142,2023-01-28,2023-01-30,2023-02-09,Air,9373.04,5,Customs,Medium,8,0.91,Org3,1,262,1,1,0.2779,0.76,57.86,1,12,7,1874.6080000000004,2343.26,65.54573426573427,Enterprise,1,1,5,0,1,2.412090756622109,0.4838709677419355,0.4752851711026616,0.38235294117647056,0.6666666666666666,0.6666666666666666,9.437135720233139,65.54573426573427,0.7996587409246415,3,0.0,0.006973115435136609,0
O1656,B29,S28,Electronics,233,2023-01-29,2023-02-02,2023-02-03,Sea,9689.51,0,,,6,0.76,Org19,1,547,1,8,0.0464,4.88,368.09,0,5,5,542.6125599999999,2422.3775,41.40816239316239,Enterprise,1,1,6,0,1,3.295017884191656,0.5172413793103449,0.5353982300884956,0.42857142857142855,0.75,0.75,9.742892768079802,41.40816239316239,0.2239075670216464,3,0.0,0.009225475383074788,0
O1779,B37,S29,Electronics,38,2023-01-29,2023-01-30,2023-02-05,Sea,19085.71,0,,,19,0.65,Org18,0,549,1,8,0.076,4.75,391.13,0,7,7,1068.7997599999999,4771.4275,489.3771794871795,Standard,1,1,6,0,1,7.571877794400365,0.5882352941176471,0.5353982300884956,0.6,0.3333333333333333,0.3333333333333333,8.724396336386345,489.3771794871795,0.22395306371862117,1,0.0,0.008513574435852439,0
O1457,B41,S5,Food,107,2023-01-30,2023-01-31,2023-02-05,Air,42030.37,1,Strike,Low,5,0.66,Org20,1,793,1,10,0.3624,1.15,338.72,1,6,5,8406.074,10507.5925,389.1700925925926,Enterprise,1,1,0,0,1,3.0413812651491097,0.4444444444444444,0.4752851711026616,0.59375,0.6666666666666666,0.6666666666666666,7.028309741881764,389.1700925925926,0.7999238718220352,3,0.0,0.007535295246061373,0
O1796,B8,S22,Machinery,986,2023-01-30,2023-02-03,2023-02-09,Road,33253.37,0,,,2,0.87,Org8,0,562,1,6,0.1368,3.63,469.13,0,10,10,2660.2696,8313.3425,33.69135764944276,Standard,1,1,0,0,1,7.4565407529228995,0.5294117647058824,0.51171875,0.48484848484848486,0.0,0.0,10.0,33.69135764944276,0.31996151229035846,1,0.0,0.009521653299846397,0
O1885,B21,S15,Pharma,530,2023-01-30,2023-02-02,2023-02-17,Sea,37535.1,10,Customs,Low,3,0.83,Org15,1,505,1,2,0.4669,3.42,392.48,1,18,8,2101.9656,9383.775,70.68757062146892,Enterprise,1,1,0,0,1,4.464142854857069,0.4444444444444444,0.5353982300884956,0.6363636363636364,0.5,0.5,12.775,70.68757062146892,0.2239761315535002,3,0.0,0.00731599574477635,0
O1552,B14,S25,Pharma,20,2023-01-31,2023-02-01,2023-02-03,Sea,30695.37,0,,,11,0.79,Org20,0,325,1,3,0.271,1.77,242.22,0,3,3,1718.9407199999998,7673.8425,1461.6842857142856,Standard,1,1,1,0,1,3.7815340802378077,0.35294117647058826,0.5353982300884956,0.4888888888888889,0.0,0.0,2.525,1461.6842857142856,0.22397081373331112,1,0.0,0.007535295246061373,0
O1964,B40,S21,Food,980,2023-01-31,2023-02-02,2023-02-12,Road,46104.72,1,Shortage,Low,10,0.56,Org10,0,148,1,5,0.1545,1.87,115.29,1,12,11,3688.3776000000003,11526.18,46.997675840978594,Standard,1,1,1,0,1,3.4641016151377544,0.5666666666666667,0.51171875,0.6923076923076923,0.5,0.5,12.0,46.997675840978594,0.31997223952432424,1,0.0,0.008569248578888801,0
O1751,B3,S16,Textiles,251,2023-02-01,2023-02-02,2023-02-10,Air,13036.98,0,,,11,0.73,Org10,0,390,1,7,0.014,2.91,169.92,0,9,9,2607.3959999999997,3259.245,51.734047619047615,Standard,2,1,2,0,1,3.6425069859723185,0.5714285714285714,0.4752851711026616,0.5227272727272727,0.5,0.5,11.04211146418514,51.734047619047615,0.7997546196681538,1,0.0,0.008569248578888801,0
O1635,B21,S10,Electronics,133,2023-02-03,2023-02-06,2023-02-08,Rail,22406.0,0,,,1,0.77,Org8,1,413,1,5,0.0414,0.85,340.31,0,5,5,1971.7280000000003,5601.5,167.2089552238806,Enterprise,2,1,4,0,1,7.0710678118654755,0.4444444444444444,0.5372549019607843,0.41025641025641024,0.3333333333333333,0.3333333333333333,9.920066611157369,167.2089552238806,0.35193717090584564,3,0.0,0.009521653299846397,0
O1146,B47,S8,Textiles,887,2023-02-04,2023-02-08,2023-02-19,Rail,15117.42,5,Weather,Low,6,0.61,Org12,1,944,1,9,0.1542,4.45,476.99,1,15,10,1330.3329600000002,3779.355,17.02412162162162,Enterprise,2,1,5,0,1,3.055050463303893,0.5384615384615384,0.5372549019607843,0.5714285714285714,0.5,0.5,11.613996259351623,17.02412162162162,0.35190688705161294,3,0.0,0.006080542456911186,0
O1936,B1,S28,Electronics,945,2023-02-04,2023-02-07,2023-02-17,Rail,8784.17,2,Shortage,High,10,0.99,Org2,1,871,1,3,0.1856,4.66,451.07,1,13,11,773.00696,2196.0425,9.285591966173362,Enterprise,2,1,5,0,1,5.9281411203561225,0.55,0.5372549019607843,0.42857142857142855,0.5,0.5,9.200000000000001,9.285591966173362,0.35183978461955107,3,0.0,0.0059595845708017865,0
O1034,B41,S20,Food,576,2023-02-04,2023-02-08,2023-02-10,Air,47410.56,0,,,5,0.8,Org5,0,241,1,1,0.3944,3.52,168.65,0,6,6,9482.112,11852.64,82.16734835355285,Standard,2,1,5,0,1,3.0413812651491097,0.4444444444444444,0.4752851711026616,0.44,0.5,0.5,6.731452618453864,82.16734835355285,0.7999325101825262,1,0.0,0.008116810433191533,1
O1323,B42,S21,Electronics,20,2023-02-05,2023-02-09,2023-02-13,Road,45962.11,1,Shortage,Medium,7,0.65,Org15,0,749,1,1,0.3431,4.77,360.03,1,8,7,3676.9688,11490.5275,2188.671904761905,Standard,2,1,6,0,1,2.0976176963403033,0.6842105263157895,0.51171875,0.6923076923076923,1.0,1.0,8.0,2188.671904761905,0.3199721533973617,1,0.0,0.00731599574477635,0
O1967,B19,S29,Machinery,644,2023-02-05,2023-02-06,2023-02-15,Road,18068.77,1,Shortage,Low,11,0.9,Org5,0,285,1,9,0.4024,3.62,435.4,1,10,9,1445.5016,4517.1925,28.013596899224808,Standard,2,1,6,0,1,1.8257418583505536,0.5238095238095238,0.51171875,0.6,1.0,1.0,10.0,28.013596899224808,0.3199291752177447,1,0.0,0.008116810433191533,0
O1401,B48,S16,Machinery,736,2023-02-05,2023-02-09,2023-02-14,Rail,16602.11,3,Weather,Medium,2,0.87,Org13,0,202,1,9,0.4303,4.18,298.41,1,9,6,1460.9856800000002,4150.5275,22.5266078697422,Standard,2,1,6,0,1,3.055050463303893,0.6111111111111112,0.5372549019607843,0.5227272727272727,0.5,0.5,7.179364089775561,22.5266078697422,0.35191521193103026,1,0.0,0.007393033820422956,0
O1442,B27,S2,Food,232,2023-02-05,2023-02-07,2023-02-16,Air,17594.43,1,Strike,Low,2,0.77,Org20,1,494,1,1,0.3551,3.0,260.06,1,11,10,3518.886,4398.6075,75.51257510729614,Enterprise,2,1,6,0,1,4.147288270665544,0.5,0.4752851711026616,0.6153846153846154,1.0,1.0,9.1,75.51257510729614,0.7998181655977266,3,0.0,0.007535295246061373,0
O1026,B37,S23,Food,631,2023-02-06,2023-02-10,2023-02-14,Road,24637.58,3,Strike,Low,4,0.92,Org9,0,16,0,6,0.0129,1.43,445.33,1,8,5,1971.0064000000002,6159.395,38.98351265822785,Standard,2,1,0,0,1,7.106335201775948,0.5882352941176471,0.51171875,0.46153846153846156,0.5,0.5,8.515274314214464,38.98351265822785,0.3199480552789229,1,0.0,0.005158667056835415,0
O1702,B18,S4,Pharma,681,2023-02-07,2023-02-09,2023-02-28,Air,8487.46,10,Customs,Low,9,0.56,Org18,0,317,1,3,0.32,4.87,309.99,1,21,11,1697.4919999999997,2121.865,12.444956011730204,Standard,2,1,1,0,1,5.230405611149374,0.55,0.4752851711026616,0.5714285714285714,0.5,0.5,14.35,12.444956011730204,0.7996231507891458,1,0.0,0.008513574435852439,1
O1477,B18,S28,Electronics,25,2023-02-07,2023-02-08,2023-02-13,Rail,8285.02,0,,,18,0.92,Org6,0,100,0,4,0.2157,4.52,116.31,0,6,6,729.08176,2071.255,318.6546153846154,Standard,2,1,1,0,1,2.5099800796022267,0.55,0.5372549019607843,0.42857142857142855,0.3333333333333333,0.3333333333333333,11.283930058284762,318.6546153846154,0.3518301367351026,1,0.0,0.006359995948786011,0
O1854,B40,S4,Textiles,994,2023-02-07,2023-02-11,2023-02-17,Rail,33267.46,3,Strike,Medium,5,0.81,Org8,0,286,0,7,0.4178,0.9,411.81,1,10,7,2927.53648,8316.865,33.43463316582915,Standard,2,1,1,0,1,3.6903993847614407,0.5666666666666667,0.5372549019607843,0.5714285714285714,0.6666666666666666,0.6666666666666666,11.265611990008326,33.43463316582915,0.35195768144830436,1,0.0,0.009521653299846397,0
O1166,B23,S23,Textiles,63,2023-02-08,2023-02-12,2023-02-20,Sea,1456.72,3,Customs,High,8,0.71,Org18,0,327,1,2,0.3367,0.73,408.5,1,12,9,81.57632,364.18,22.76125,Standard,2,1,2,0,1,4.193248541803041,0.48,0.5353982300884956,0.46153846153846156,0.6666666666666666,0.6666666666666666,10.259783513738551,22.76125,0.22338660386658632,1,0.0,0.008513574435852439,0
O1754,B12,S6,Food,201,2023-02-08,2023-02-09,2023-02-15,Rail,27015.0,1,Shortage,Medium,12,0.71,Org12,0,807,1,7,0.1939,3.86,250.82,1,7,6,2377.32,6753.75,133.73762376237624,Standard,2,1,2,0,1,3.872983346207417,0.4838709677419355,0.5372549019607843,0.5769230769230769,0.75,0.75,8.733572319201995,133.73762376237624,0.35194788852289133,1,0.0,0.006080542456911186,0
O1317,B46,S24,Pharma,380,2023-02-08,2023-02-10,2023-02-16,Road,49666.12,0,,,5,0.6,Org1,0,20,1,10,0.354,1.49,457.74,0,8,8,3973.2896000000005,12416.53,130.35727034120737,Standard,2,1,2,0,1,2.9439202887759492,0.36363636363636365,0.51171875,0.5208333333333334,0.0,0.0,8.0,130.35727034120737,0.3199742299797142,1,0.0,0.007935541285472168,0
O1070,B15,S12,Electronics,673,2023-02-09,2023-02-13,2023-02-25,Rail,35840.66,5,Shortage,Medium,5,0.96,Org12,1,674,1,7,0.2188,2.28,271.44,1,16,11,3153.9780800000003,8960.165,53.17605341246291,Enterprise,2,1,3,0,1,4.242640687119285,0.5882352941176471,0.5372549019607843,0.38235294117647056,1.0,1.0,13.15,53.17605341246291,0.35196071939307,3,0.0,0.006080542456911186,0
O1586,B41,S19,Textiles,698,2023-02-09,2023-02-12,2023-02-13,Air,22002.96,0,,,1,0.53,Org3,1,424,1,8,0.4055,3.5,455.3,0,4,4,4400.592,5500.74,31.477768240343348,Enterprise,2,1,3,0,1,3.0413812651491097,0.4444444444444444,0.4752851711026616,0.48148148148148145,0.4,0.4,6.070737474207121,31.477768240343348,0.799854591456521,3,0.0,0.006973115435136609,0
O1085,B6,S2,Electronics,478,2023-02-10,2023-02-14,2023-02-18,Sea,506.67,0,,,5,0.77,Org16,0,380,1,4,0.4177,3.09,178.19,0,8,8,28.37352,126.6675,1.0577661795407098,Standard,2,1,4,0,1,2.8809720581775866,0.5833333333333334,0.5353982300884956,0.6153846153846154,0.3333333333333333,0.3333333333333333,7.034970857618651,1.0577661795407098,0.22224544226212622,1,0.0,0.007974062043644422,0
O1386,B34,S14,Pharma,966,2023-02-11,2023-02-15,2023-02-16,Rail,3204.4,0,,,13,0.93,Org18,0,796,0,9,0.1534,1.12,317.97,0,5,5,281.9872000000001,801.1,3.3137538779731126,Standard,2,1,5,0,1,5.262739645035518,0.4074074074074074,0.5372549019607843,0.43333333333333335,0.0,0.0,7.8500000000000005,3.3137538779731126,0.3515611519760629,1,0.0,0.008513574435852439,0
O1505,B46,S2,Electronics,706,2023-02-11,2023-02-13,2023-02-21,Rail,3300.99,2,Weather,Medium,14,0.87,Org18,0,350,1,8,0.3147,2.41,302.76,1,10,8,290.48712000000006,825.2475,4.6690099009900985,Standard,2,1,5,0,1,2.8284271247461903,0.36363636363636365,0.5372549019607843,0.6153846153846154,0.5,0.5,9.05,4.6690099009900985,0.3515739775309457,1,0.0,0.008513574435852439,0
O1646,B17,S28,Food,325,2023-02-11,2023-02-13,2023-02-21,Sea,24809.24,0,,,6,0.57,Org13,0,33,1,4,0.3051,4.73,427.23,0,10,10,1389.31744,6202.31,76.10196319018405,Standard,2,1,5,0,1,3.04138126514911,0.5238095238095238,0.5353982300884956,0.42857142857142855,0.0,0.0,10.0,76.10196319018405,0.2239638902456914,1,0.0,0.007393033820422956,0
O1644,B10,S23,Machinery,463,2023-02-11,2023-02-15,2023-02-19,Air,25380.25,0,,,10,0.67,Org19,1,462,1,3,0.282,1.37,76.35,0,8,8,5076.05,6345.0625,54.69881465517241,Enterprise,2,1,5,0,1,2.5,0.6,0.4752851711026616,0.46153846153846156,0.3333333333333333,0.3333333333333333,8.822647793505412,54.69881465517241,0.7998739375794046,3,0.0,0.009225475383074788,0
O1397,B43,S11,Food,348,2023-02-11,2023-02-12,2023-02-14,Road,37223.87,0,,,2,0.85,Org18,0,978,1,8,0.4141,1.59,149.63,0,3,3,2977.9096000000004,9305.9675,106.65865329512894,Standard,2,1,5,0,1,5.08592829940284,0.6666666666666666,0.51171875,0.4375,0.0,0.0,3.0,106.65865329512894,0.31996561715725347,1,0.0,0.008513574435852439,0
O1559,B10,S6,Textiles,781,2023-02-12,2023-02-16,2023-02-26,Air,8164.02,5,Shortage,Medium,4,0.6,Org9,1,277,1,10,0.2297,3.23,54.66,1,14,9,1632.804,2041.005,10.43992327365729,Enterprise,2,1,6,0,1,2.5,0.6,0.4752851711026616,0.5769230769230769,0.5,0.5,10.317269326683292,10.43992327365729,0.7996082281874922,3,0.0,0.005158667056835415,0
O1681,B46,S17,Machinery,790,2023-02-12,2023-02-16,2023-02-25,Sea,27891.87,0,,,7,0.85,Org5,1,725,0,10,0.2092,2.89,376.01,0,13,13,1561.94472,6972.9675,35.261529709228824,Enterprise,2,1,6,0,1,4.795831523312719,0.36363636363636365,0.5353982300884956,0.5666666666666667,0.3333333333333333,0.3333333333333333,10.500416319733556,35.261529709228824,0.22396788055005992,3,0.0,0.008116810433191533,0
O1274,B22,S23,Food,51,2023-02-12,2023-02-16,2023-03-02,Rail,13347.32,10,Strike,Low,17,0.95,Org15,1,190,1,9,0.164,4.27,484.7,1,18,8,1174.5641600000001,3336.83,256.67923076923074,Enterprise,2,1,6,0,1,4.857983120596447,0.6,0.5372549019607843,0.46153846153846156,0.75,0.75,12.545791770573567,256.67923076923074,0.35189454226248795,3,0.0,0.00731599574477635,0
O1132,B32,S23,Textiles,687,2023-02-13,2023-02-15,2023-02-20,Rail,18751.0,3,Strike,Low,17,0.72,Org20,0,559,1,4,0.2514,3.99,234.86,1,7,4,1650.088,4687.75,27.254360465116278,Standard,2,1,0,0,1,1.7873008824606014,0.5238095238095238,0.5372549019607843,0.46153846153846156,0.6666666666666666,0.6666666666666666,7.300582847626977,27.254360465116278,0.351924926686217,1,0.0,0.007535295246061373,0
O1785,B9,S11,Electronics,937,2023-02-13,2023-02-16,2023-02-19,Sea,11395.51,0,,,12,0.56,Org3,0,606,1,8,0.1839,1.97,243.84,0,6,6,638.14856,2848.8775,12.148731343283583,Standard,2,1,0,0,1,1.0,0.42857142857142855,0.5353982300884956,0.4375,0.5,0.5,7.9,12.148731343283583,0.22392140013035647,1,0.0,0.006973115435136609,0
O1983,B15,S5,Pharma,93,2023-02-13,2023-02-16,2023-02-20,Road,49863.28,0,,,9,0.98,Org8,1,77,1,7,0.4777,1.93,275.42,0,7,7,3989.0624,12465.82,530.4604255319149,Enterprise,2,1,0,0,1,3.3466401061363023,0.5882352941176471,0.51171875,0.59375,0.6666666666666666,0.6666666666666666,10.891756869275603,530.4604255319149,0.3199743318665064,3,0.0,0.009521653299846397,0
O1912,B18,S20,Food,310,2023-02-16,2023-02-17,2023-02-28,Rail,49538.62,10,Weather,Low,9,0.65,Org10,0,551,1,1,0.2086,2.2,275.73,1,12,2,4359.3985600000005,12384.655,159.28816720257237,Standard,2,1,3,0,1,2.5099800796022267,0.55,0.5372549019607843,0.44,0.5,0.5,11.490648379052368,159.28816720257237,0.35197158002544077,1,0.0,0.008569248578888801,0
O1914,B17,S12,Textiles,810,2023-02-16,2023-02-18,2023-02-23,Air,22393.54,0,,,19,0.88,Org5,0,922,1,1,0.017,0.54,209.96,0,7,7,4478.7080000000005,5598.385,27.61225647348952,Standard,2,1,3,0,1,1.8708286933869709,0.5238095238095238,0.4752851711026616,0.38235294117647056,0.0,0.0,8.425,27.61225647348952,0.7998571271666443,1,0.0,0.008116810433191533,0
O1330,B4,S30,Food,236,2023-02-16,2023-02-18,2023-02-24,Sea,18249.63,0,,,7,0.73,Org5,1,944,1,3,0.2858,1.63,450.84,0,8,8,1021.97928,4562.4075,77.0026582278481,Enterprise,2,1,3,0,1,2.5727509827124,0.48,0.5353982300884956,0.46153846153846156,0.5,0.5,8.475,77.0026582278481,0.2239509138730214,3,0.0,0.008116810433191533,0
O1655,B16,S11,Electronics,310,2023-02-17,2023-02-19,2023-02-22,Sea,3989.35,0,,,9,0.97,Org3,1,447,1,7,0.2366,4.04,58.59,0,5,5,223.4036,997.3375,12.827491961414792,Enterprise,2,1,4,0,1,2.692582403567252,0.4090909090909091,0.5353982300884956,0.4375,0.25,0.25,9.317643391521198,12.827491961414792,0.22377562697985404,3,0.0,0.006973115435136609,0
O1412,B29,S17,Machinery,580,2023-02-18,2023-02-20,2023-02-22,Rail,33220.21,1,Strike,Low,12,0.73,Org10,0,349,1,3,0.3755,0.6,120.16,1,4,3,2923.37848,8305.0525,57.17764199655766,Standard,2,1,5,0,1,6.323143431644016,0.5172413793103449,0.5372549019607843,0.5666666666666667,0.8,0.8,8.353735878437963,57.17764199655766,0.35195762126473434,1,0.0,0.008569248578888801,0
O1711,B23,S25,Machinery,727,2023-02-18,2023-02-20,2023-02-27,Air,26201.62,0,,,1,0.57,Org2,0,349,1,5,0.0244,0.72,222.56,0,9,9,5240.324,6550.405,35.99123626373626,Standard,2,1,5,0,1,2.4784787961282104,0.48,0.4752851711026616,0.4888888888888889,0.5,0.5,9.896103491271822,35.99123626373626,0.7998778887887407,1,0.0,0.0059595845708017865,0
O1364,B21,S4,Textiles,70,2023-02-18,2023-02-20,2023-02-27,Sea,4022.34,0,,,13,0.73,Org15,0,976,1,5,0.2846,3.27,238.1,0,9,9,225.25104000000002,1005.585,56.65267605633803,Standard,2,1,5,0,1,4.464142854857069,0.4444444444444444,0.5353982300884956,0.5714285714285714,0.25,0.25,9.654457605985037,56.65267605633803,0.2237774653904042,1,0.0,0.00731599574477635,0
O1941,B43,S9,Machinery,234,2023-02-18,2023-02-21,2023-02-24,Rail,14126.77,2,Strike,High,8,0.91,Org17,1,359,1,1,0.431,3.5,427.29,1,6,4,1243.1557600000003,3531.6925,60.11391489361702,Enterprise,2,1,5,0,1,4.358898943540674,0.6666666666666666,0.5372549019607843,0.5142857142857142,0.5,0.5,4.575000000000001,60.11391489361702,0.3519003592868613,3,0.0,0.009324750764963217,0
